States/UTs,Year,crimes,count
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Dacoity,0
Tripura,2014,Other Kidnapping,0
Tripura,2014,Other Kidnapping,0
Tripura,2014,Other Kidnapping,0
Tripura,2014,Other Locations,0
Tripura,2014,Other Locations,0
Tripura,2014,Other Locations,0
Tripura,2014,Other Locations,0
Tripura,2014,Other Locations,0
Tripura,2014,Other Locations,0
Tripura,2014,Other Locations,0
Tripura,2014,Other Negligence Deaths,0
Tripura,2014,Other Negligence Deaths,0
Tripura,2014,Other Negligence Deaths,0
Tripura,2014,Other Negligence Deaths,0
Tripura,2014,Other Negligence Deaths,0
Tripura,2014,Other Negligence Deaths,0
Tripura,2014,Other Negligence Deaths,0
Tripura,2014,Other Rape,0
Tripura,2014,Other Riots,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other State Offences,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Other Workplaces,0
Tripura,2014,Political Riots,0
Tripura,2014,Political Riots,0
Tripura,2014,Political Riots,0
Tripura,2014,Political Riots,0
Tripura,2014,Political Riots,0
Tripura,2014,Political Riots,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Public Transport,0
Tripura,2014,Rape,0
Tripura,2014,Riots,0
Tripura,2014,Robbery,0
Tripura,2014,Robbery,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,SC/ST Conflict Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sectarian Riots,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sedition,0
Tripura,2014,Sexual Harassment,0
Tripura,2014,Sexual Harassment,0
Tripura,2014,Sexual Harassment,0
Tripura,2014,Stalking,0
Tripura,2014,Stalking,0
Tripura,2014,Stalking,0
Tripura,2014,Stalking,0
Tripura,2014,Stalking,0
Tripura,2014,Stalking,0
Tripura,2014,State Offences,0
Tripura,2014,State Offences,0
Tripura,2014,State Offences,0
Tripura,2014,State Offences,0
Tripura,2014,State Offences,0
Tripura,2014,State Offences,0
Tripura,2014,State Offences,0
Tripura,2014,State Offences,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Student Riots,0
Tripura,2014,Trespass / Burglary,0
Tripura,2014,Trespass / Burglary,0
Tripura,2014,Trespass / Burglary,0
Tripura,2014,Trespass / Burglary,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unlawful Assembly,0
Tripura,2014,Unnatural Offence,0
Tripura,2014,Unnatural Offence,0
Tripura,2014,Unnatural Offence,0
Tripura,2014,Unnatural Offence,0
Tripura,2014,Unnatural Offence,0
Tripura,2014,Unnatural Offence,0
Tripura,2014,Unnatural Offence,0
Tripura,2014,Using Fake Currency,0
Tripura,2014,Using Fake Currency,0
Tripura,2014,Using Fake Currency,0
Tripura,2014,Using Fake Currency,0
Tripura,2014,Using Fake Currency,0
Tripura,2014,Vehicle Theft,0
Tripura,2014,Vehicle Theft,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Victim Identity Disclosure,0
Tripura,2014,Voyeurism,0
Tripura,2014,Voyeurism,0
Tripura,2014,Voyeurism,0
Tripura,2014,Voyeurism,0
Tripura,2014,Voyeurism,0
Tripura,2014,Voyeurism,0
Tripura,2014,Voyeurism,0
Tripura,2014,Voyeurism,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Tripura,2014,Workplace,0
Uttar Pradesh,2014,Theft,4061
Uttar Pradesh,2014,Other Theft,3947
Uttar Pradesh,2014,Theft,3680
Uttar Pradesh,2014,Theft,3550
Uttar Pradesh,2014,Theft,3512
Uttar Pradesh,2014,Theft,3392
Uttar Pradesh,2014,Theft,3192
Uttar Pradesh,2014,Vehicle Theft,2824
Uttar Pradesh,2014,Vehicle Theft,2635
Uttar Pradesh,2014,Vehicle Theft,2635
Uttar Pradesh,2014,Vehicle Theft,2344
Uttar Pradesh,2014,Theft,2297
Uttar Pradesh,2014,Theft,2245
Uttar Pradesh,2014,Vehicle Theft,2086
Uttar Pradesh,2014,Vehicle Theft,1673
Uttar Pradesh,2014,Vehicle Theft,1660
Uttar Pradesh,2014,Theft,1536
Uttar Pradesh,2014,Other Theft,1336
Uttar Pradesh,2014,Theft,1159
Uttar Pradesh,2014,Vehicle Theft,1136
Uttar Pradesh,2014,Other Theft,1106
Uttar Pradesh,2014,Domestic Cruelty,1083
Uttar Pradesh,2014,Cheating,923
Uttar Pradesh,2014,Other Theft,915
Uttar Pradesh,2014,Theft,886
Uttar Pradesh,2014,Vehicle Theft,846
Uttar Pradesh,2014,Theft,841
Uttar Pradesh,2014,Theft,804
Uttar Pradesh,2014,Theft,800
Uttar Pradesh,2014,Theft,793
Uttar Pradesh,2014,Theft,788
Uttar Pradesh,2014,Rash Driving,780
Uttar Pradesh,2014,Other Theft,757
Uttar Pradesh,2014,Rash Driving,752
Uttar Pradesh,2014,Theft,706
Uttar Pradesh,2014,Rash Driving,700
Uttar Pradesh,2014,Other Theft,688
Uttar Pradesh,2014,Theft,687
Uttar Pradesh,2014,Rash Driving,651
Uttar Pradesh,2014,Other Theft,637
Uttar Pradesh,2014,Trespass / Burglary,623
Uttar Pradesh,2014,Rash Driving,621
Uttar Pradesh,2014,Theft,611
Uttar Pradesh,2014,Domestic Cruelty,594
Uttar Pradesh,2014,Vehicle Theft,594
Uttar Pradesh,2014,Domestic Cruelty,575
Uttar Pradesh,2014,Other Theft,572
Uttar Pradesh,2014,Cheating,546
Uttar Pradesh,2014,Trespass / Burglary,544
Uttar Pradesh,2014,Rash Driving,537
Uttar Pradesh,2014,Death by Negligence,533
Uttar Pradesh,2014,Death by Negligence,532
Uttar Pradesh,2014,Negligent Driving Deaths,532
Uttar Pradesh,2014,Rash Driving,526
Uttar Pradesh,2014,Domestic Cruelty,520
Uttar Pradesh,2014,Breach of Trust,511
Uttar Pradesh,2014,Cheating,511
Uttar Pradesh,2014,Vehicle Theft,509
Uttar Pradesh,2014,Vehicle Theft,507
Uttar Pradesh,2014,Theft,506
Uttar Pradesh,2014,Negligent Driving Deaths,499
Uttar Pradesh,2014,Cheating,493
Uttar Pradesh,2014,Theft,493
Uttar Pradesh,2014,Vehicle Theft,483
Uttar Pradesh,2014,Kidnapping (Total),482
Uttar Pradesh,2014,Theft,476
Uttar Pradesh,2014,Kidnapping (Total),471
Uttar Pradesh,2014,Vehicle Theft,469
Uttar Pradesh,2014,Vehicle Theft,467
Uttar Pradesh,2014,Kidnapping (Total),463
Uttar Pradesh,2014,Cheating,462
Uttar Pradesh,2014,Rash Driving,459
Uttar Pradesh,2014,Vehicle Theft,459
Uttar Pradesh,2014,Domestic Cruelty,455
Uttar Pradesh,2014,Vehicle Theft,453
Uttar Pradesh,2014,Death by Negligence,450
Uttar Pradesh,2014,Negligent Driving Deaths,450
Uttar Pradesh,2014,Kidnapping (Total),442
Uttar Pradesh,2014,Kidnapping (Total),438
Uttar Pradesh,2014,Riots,436
Uttar Pradesh,2014,Death by Negligence,434
Uttar Pradesh,2014,Negligent Driving Deaths,434
Uttar Pradesh,2014,Theft,434
Uttar Pradesh,2014,Cheating,431
Uttar Pradesh,2014,Theft,431
Uttar Pradesh,2014,Vehicle Theft,423
Uttar Pradesh,2014,Grievous Hurt,418
Uttar Pradesh,2014,Simple Hurt,418
Uttar Pradesh,2014,Grievous Hurt,416
Uttar Pradesh,2014,Simple Hurt,414
Uttar Pradesh,2014,Other Riots,413
Uttar Pradesh,2014,Riots,413
Uttar Pradesh,2014,Assault on Women,412
Uttar Pradesh,2014,Other Riots,409
Uttar Pradesh,2014,Rash Driving,408
Uttar Pradesh,2014,Kidnapping,404
Uttar Pradesh,2014,Domestic Cruelty,403
Uttar Pradesh,2014,Other Theft,400
Uttar Pradesh,2014,Theft,399
Uttar Pradesh,2014,Theft,399
Uttar Pradesh,2014,Death by Negligence,398
Uttar Pradesh,2014,Cheating,393
Uttar Pradesh,2014,Assault on Women,392
Uttar Pradesh,2014,Rash Driving,390
Uttar Pradesh,2014,Domestic Cruelty,389
Uttar Pradesh,2014,Theft,387
Uttar Pradesh,2014,Vehicle Theft,385
Uttar Pradesh,2014,Death by Negligence,384
Uttar Pradesh,2014,Negligent Driving Deaths,384
Uttar Pradesh,2014,Theft,384
Uttar Pradesh,2014,Cheating,382
Uttar Pradesh,2014,Cheating,382
Uttar Pradesh,2014,Trespass / Burglary,381
Uttar Pradesh,2014,Trespass / Burglary,381
Uttar Pradesh,2014,Death by Negligence,378
Uttar Pradesh,2014,Kidnapping (Total),377
Uttar Pradesh,2014,Other Theft,377
Uttar Pradesh,2014,Death by Negligence,374
Uttar Pradesh,2014,Negligent Driving Deaths,374
Uttar Pradesh,2014,Negligent Driving Deaths,372
Uttar Pradesh,2014,Negligent Driving Deaths,371
Uttar Pradesh,2014,Vehicle Theft,367
Uttar Pradesh,2014,Grievous Hurt,363
Uttar Pradesh,2014,Simple Hurt,363
Uttar Pradesh,2014,Other Theft,358
Uttar Pradesh,2014,Domestic Cruelty,355
Uttar Pradesh,2014,Cheating,354
Uttar Pradesh,2014,Grievous Hurt,353
Uttar Pradesh,2014,Rash Driving,352
Uttar Pradesh,2014,Simple Hurt,350
Uttar Pradesh,2014,Death by Negligence,348
Uttar Pradesh,2014,Negligent Driving Deaths,348
Uttar Pradesh,2014,Grievous Hurt,347
Uttar Pradesh,2014,Simple Hurt,347
Uttar Pradesh,2014,Theft,344
Uttar Pradesh,2014,Robbery,341
Uttar Pradesh,2014,Theft,339
Uttar Pradesh,2014,Kidnapping (Total),337
Uttar Pradesh,2014,Vehicle Theft,335
Uttar Pradesh,2014,Other Theft,334
Uttar Pradesh,2014,Theft,334
Uttar Pradesh,2014,Theft,332
Uttar Pradesh,2014,Other Theft,331
Uttar Pradesh,2014,Theft,331
Uttar Pradesh,2014,Theft,331
Uttar Pradesh,2014,Kidnapping (Total),330
Uttar Pradesh,2014,Theft,329
Uttar Pradesh,2014,Death by Negligence,328
Uttar Pradesh,2014,Negligent Driving Deaths,328
Uttar Pradesh,2014,Rash Driving,326
Uttar Pradesh,2014,Trespass / Burglary,326
Uttar Pradesh,2014,Death by Negligence,323
Uttar Pradesh,2014,Grievous Hurt,323
Uttar Pradesh,2014,Negligent Driving Deaths,323
Uttar Pradesh,2014,Simple Hurt,323
Uttar Pradesh,2014,Death by Negligence,322
Uttar Pradesh,2014,Grievous Hurt,322
Uttar Pradesh,2014,Negligent Driving Deaths,321
Uttar Pradesh,2014,Simple Hurt,320
Uttar Pradesh,2014,Death by Negligence,318
Uttar Pradesh,2014,Negligent Driving Deaths,318
Uttar Pradesh,2014,Grievous Hurt,317
Uttar Pradesh,2014,Simple Hurt,316
Uttar Pradesh,2014,Theft,316
Uttar Pradesh,2014,Grievous Hurt,313
Uttar Pradesh,2014,Other Theft,313
Uttar Pradesh,2014,Simple Hurt,313
Uttar Pradesh,2014,Rash Driving,312
Uttar Pradesh,2014,Assault on Women,309
Uttar Pradesh,2014,Rash Driving,309
Uttar Pradesh,2014,Attempted Murder,308
Uttar Pradesh,2014,Assault on Women,307
Uttar Pradesh,2014,Grievous Hurt,306
Uttar Pradesh,2014,Grievous Hurt,306
Uttar Pradesh,2014,Simple Hurt,306
Uttar Pradesh,2014,Simple Hurt,305
Uttar Pradesh,2014,Other Kidnapping,302
Uttar Pradesh,2014,Trespass / Burglary,302
Uttar Pradesh,2014,Trespass / Burglary,302
Uttar Pradesh,2014,Kidnapping (Total),299
Uttar Pradesh,2014,Death by Negligence,298
Uttar Pradesh,2014,Kidnapping,298
Uttar Pradesh,2014,Negligent Driving Deaths,298
Uttar Pradesh,2014,Theft,297
Uttar Pradesh,2014,Rash Driving,296
Uttar Pradesh,2014,Theft,295
Uttar Pradesh,2014,Riots,294
Uttar Pradesh,2014,Forced Marriage Kidnapping,293
Uttar Pradesh,2014,Theft,293
Uttar Pradesh,2014,Kidnapping (Total),291
Uttar Pradesh,2014,Death by Negligence,288
Uttar Pradesh,2014,Negligent Driving Deaths,288
Uttar Pradesh,2014,Theft,287
Uttar Pradesh,2014,Grievous Hurt,285
Uttar Pradesh,2014,Kidnapping (Total),284
Uttar Pradesh,2014,Rash Driving,284
Uttar Pradesh,2014,Assault on Women,283
Uttar Pradesh,2014,Other Riots,283
Uttar Pradesh,2014,Simple Hurt,283
Uttar Pradesh,2014,Grievous Hurt,282
Uttar Pradesh,2014,Assault on Women,281
Uttar Pradesh,2014,Grievous Hurt,281
Uttar Pradesh,2014,Other Theft,281
Uttar Pradesh,2014,Simple Hurt,281
Uttar Pradesh,2014,Simple Hurt,281
Uttar Pradesh,2014,Theft,281
Uttar Pradesh,2014,Kidnapping,280
Uttar Pradesh,2014,Trespass / Burglary,279
Uttar Pradesh,2014,Rash Driving,277
Uttar Pradesh,2014,Sexual Harassment,277
Uttar Pradesh,2014,Domestic Cruelty,275
Uttar Pradesh,2014,Theft,275
Uttar Pradesh,2014,Grievous Hurt,273
Uttar Pradesh,2014,Grievous Hurt,273
Uttar Pradesh,2014,Kidnapping (Total),273
Uttar Pradesh,2014,Rash Driving,273
Uttar Pradesh,2014,Simple Hurt,272
Uttar Pradesh,2014,Simple Hurt,271
Uttar Pradesh,2014,Kidnapping (Total),268
Uttar Pradesh,2014,Cheating,267
Uttar Pradesh,2014,Domestic Cruelty,267
Uttar Pradesh,2014,Cheating,266
Uttar Pradesh,2014,Forced Marriage Kidnapping,264
Uttar Pradesh,2014,Death by Negligence,263
Uttar Pradesh,2014,Death by Negligence,263
Uttar Pradesh,2014,Negligent Driving Deaths,263
Uttar Pradesh,2014,Negligent Driving Deaths,263
Uttar Pradesh,2014,Vehicle Theft,262
Uttar Pradesh,2014,Assault on Women,261
Uttar Pradesh,2014,Grievous Hurt,261
Uttar Pradesh,2014,Rash Driving,261
Uttar Pradesh,2014,Simple Hurt,261
Uttar Pradesh,2014,Theft,260
Uttar Pradesh,2014,Theft,258
Uttar Pradesh,2014,Attempted Murder,257
Uttar Pradesh,2014,Forced Marriage Kidnapping,256
Uttar Pradesh,2014,Death by Negligence,255
Uttar Pradesh,2014,Negligent Driving Deaths,254
Uttar Pradesh,2014,Death by Negligence,253
Uttar Pradesh,2014,Negligent Driving Deaths,253
Uttar Pradesh,2014,Other Theft,253
Uttar Pradesh,2014,Assault on Women,252
Uttar Pradesh,2014,Sexual Harassment,251
Uttar Pradesh,2014,Trespass / Burglary,250
Uttar Pradesh,2014,Trespass / Burglary,250
Uttar Pradesh,2014,Death by Negligence,248
Uttar Pradesh,2014,House Breaking,248
Uttar Pradesh,2014,Kidnapping (Total),248
Uttar Pradesh,2014,Negligent Driving Deaths,248
Uttar Pradesh,2014,Rash Driving,248
Uttar Pradesh,2014,Death by Negligence,247
Uttar Pradesh,2014,Negligent Driving Deaths,247
Uttar Pradesh,2014,Vehicle Theft,247
Uttar Pradesh,2014,Forced Marriage Kidnapping,245
Uttar Pradesh,2014,Grievous Hurt,245
Uttar Pradesh,2014,Rash Driving,245
Uttar Pradesh,2014,Simple Hurt,243
Uttar Pradesh,2014,Kidnapping (Total),242
Uttar Pradesh,2014,Robbery,242
Uttar Pradesh,2014,Death by Negligence,241
Uttar Pradesh,2014,Negligent Driving Deaths,241
Uttar Pradesh,2014,Theft,240
Uttar Pradesh,2014,Assault on Women,239
Uttar Pradesh,2014,Other Theft,239
Uttar Pradesh,2014,Grievous Hurt,238
Uttar Pradesh,2014,Assault on Women,237
Uttar Pradesh,2014,Grievous Hurt,237
Uttar Pradesh,2014,Sexual Harassment,237
Uttar Pradesh,2014,Simple Hurt,237
Uttar Pradesh,2014,Simple Hurt,237
Uttar Pradesh,2014,Vehicle Theft,236
Uttar Pradesh,2014,Forced Marriage Kidnapping,235
Uttar Pradesh,2014,House Breaking,235
Uttar Pradesh,2014,Rash Driving,235
Uttar Pradesh,2014,Other Theft,234
Uttar Pradesh,2014,Riots,233
Uttar Pradesh,2014,Vehicle Theft,232
Uttar Pradesh,2014,Theft,230
Uttar Pradesh,2014,Trespass / Burglary,230
Uttar Pradesh,2014,Trespass / Burglary,230
Uttar Pradesh,2014,Rash Driving,229
Uttar Pradesh,2014,Death by Negligence,227
Uttar Pradesh,2014,Grievous Hurt,227
Uttar Pradesh,2014,Negligent Driving Deaths,227
Uttar Pradesh,2014,Rash Driving,227
Uttar Pradesh,2014,Robbery,227
Uttar Pradesh,2014,Simple Hurt,227
Uttar Pradesh,2014,Murder,226
Uttar Pradesh,2014,Theft,226
Uttar Pradesh,2014,Death by Negligence,225
Uttar Pradesh,2014,Negligent Driving Deaths,225
Uttar Pradesh,2014,Death by Negligence,224
Uttar Pradesh,2014,Domestic Cruelty,224
Uttar Pradesh,2014,Negligent Driving Deaths,224
Uttar Pradesh,2014,Other Riots,224
Uttar Pradesh,2014,Domestic Cruelty,223
Uttar Pradesh,2014,Rash Driving,222
Uttar Pradesh,2014,Cheating,221
Uttar Pradesh,2014,Rash Driving,221
Uttar Pradesh,2014,Forced Marriage Kidnapping,220
Uttar Pradesh,2014,Rash Driving,219
Uttar Pradesh,2014,Domestic Cruelty,218
Uttar Pradesh,2014,Rash Driving,218
Uttar Pradesh,2014,Robbery,218
Uttar Pradesh,2014,Theft,217
Uttar Pradesh,2014,Kidnapping (Total),216
Uttar Pradesh,2014,Rash Driving,215
Uttar Pradesh,2014,Cheating,214
Uttar Pradesh,2014,Death by Negligence,214
Uttar Pradesh,2014,Forced Marriage Kidnapping,214
Uttar Pradesh,2014,Kidnapping (Total),214
Uttar Pradesh,2014,Negligent Driving Deaths,214
Uttar Pradesh,2014,Rash Driving,214
Uttar Pradesh,2014,Attempted Murder,213
Uttar Pradesh,2014,Death by Negligence,211
Uttar Pradesh,2014,Negligent Driving Deaths,211
Uttar Pradesh,2014,Kidnapping (Total),210
Uttar Pradesh,2014,Kidnapping (Total),210
Uttar Pradesh,2014,Other Theft,210
Uttar Pradesh,2014,Trespass / Burglary,210
Uttar Pradesh,2014,Trespass / Burglary,210
Uttar Pradesh,2014,Death by Negligence,209
Uttar Pradesh,2014,Grievous Hurt,209
Uttar Pradesh,2014,Grievous Hurt,209
Uttar Pradesh,2014,Negligent Driving Deaths,209
Uttar Pradesh,2014,Simple Hurt,209
Uttar Pradesh,2014,Grievous Hurt,208
Uttar Pradesh,2014,Simple Hurt,208
Uttar Pradesh,2014,Grievous Hurt,207
Uttar Pradesh,2014,Other Theft,207
Uttar Pradesh,2014,Simple Hurt,207
Uttar Pradesh,2014,Grievous Hurt,206
Uttar Pradesh,2014,Sexual Harassment,206
Uttar Pradesh,2014,Simple Hurt,206
Uttar Pradesh,2014,Simple Hurt,206
Uttar Pradesh,2014,Other Theft,205
Uttar Pradesh,2014,Riots,205
Uttar Pradesh,2014,Death by Negligence,204
Uttar Pradesh,2014,Negligent Driving Deaths,204
Uttar Pradesh,2014,Vehicle Theft,204
Uttar Pradesh,2014,Cheating,203
Uttar Pradesh,2014,Riots,203
Uttar Pradesh,2014,Kidnapping (Total),202
Uttar Pradesh,2014,Rash Driving,202
Uttar Pradesh,2014,Trespass / Burglary,202
Uttar Pradesh,2014,Other Riots,201
Uttar Pradesh,2014,Riots,201
Uttar Pradesh,2014,Other Riots,200
Uttar Pradesh,2014,Riots,200
Uttar Pradesh,2014,Theft,200
Uttar Pradesh,2014,Death by Negligence,199
Uttar Pradesh,2014,Negligent Driving Deaths,199
Uttar Pradesh,2014,Rash Driving,199
Uttar Pradesh,2014,Death by Negligence,198
Uttar Pradesh,2014,Domestic Cruelty,198
Uttar Pradesh,2014,Negligent Driving Deaths,198
Uttar Pradesh,2014,Death by Negligence,195
Uttar Pradesh,2014,Negligent Driving Deaths,195
Uttar Pradesh,2014,Other Theft,195
Uttar Pradesh,2014,Theft,195
Uttar Pradesh,2014,Domestic Cruelty,194
Uttar Pradesh,2014,Forced Marriage Kidnapping,194
Uttar Pradesh,2014,Forced Marriage Kidnapping,193
Uttar Pradesh,2014,Other Riots,193
Uttar Pradesh,2014,Other Theft,193
Uttar Pradesh,2014,Rash Driving,193
Uttar Pradesh,2014,Riots,193
Uttar Pradesh,2014,Attempted Murder,192
Uttar Pradesh,2014,Grievous Hurt,192
Uttar Pradesh,2014,Simple Hurt,192
Uttar Pradesh,2014,Theft,192
Uttar Pradesh,2014,Vehicle Theft,192
Uttar Pradesh,2014,Vehicle Theft,192
Uttar Pradesh,2014,Kidnapping (Total),191
Uttar Pradesh,2014,Riots,191
Uttar Pradesh,2014,Vehicle Theft,191
Uttar Pradesh,2014,Death by Negligence,190
Uttar Pradesh,2014,Kidnapping (Total),190
Uttar Pradesh,2014,Negligent Driving Deaths,190
Uttar Pradesh,2014,Other Riots,190
Uttar Pradesh,2014,Other Riots,190
Uttar Pradesh,2014,Riots,190
Uttar Pradesh,2014,Assault on Women,189
Uttar Pradesh,2014,Breach of Trust,189
Uttar Pradesh,2014,Rash Driving,189
Uttar Pradesh,2014,Death by Negligence,188
Uttar Pradesh,2014,Grievous Hurt,188
Uttar Pradesh,2014,Other Theft,188
Uttar Pradesh,2014,Simple Hurt,188
Uttar Pradesh,2014,Vehicle Theft,188
Uttar Pradesh,2014,Other Riots,187
Uttar Pradesh,2014,Forced Marriage Kidnapping,186
Uttar Pradesh,2014,Assault on Women,185
Uttar Pradesh,2014,Cheating,185
Uttar Pradesh,2014,Domestic Cruelty,184
Uttar Pradesh,2014,Kidnapping (Total),184
Uttar Pradesh,2014,Negligent Driving Deaths,184
Uttar Pradesh,2014,Rash Driving,184
Uttar Pradesh,2014,Vehicle Theft,184
Uttar Pradesh,2014,Kidnapping (Total),183
Uttar Pradesh,2014,Rash Driving,183
Uttar Pradesh,2014,Rash Driving,183
Uttar Pradesh,2014,Theft,182
Uttar Pradesh,2014,Assault on Women,181
Uttar Pradesh,2014,Grievous Hurt,181
Uttar Pradesh,2014,Other Assault on Women,181
Uttar Pradesh,2014,Vehicle Theft,181
Uttar Pradesh,2014,Domestic Cruelty,180
Uttar Pradesh,2014,Theft,180
Uttar Pradesh,2014,Domestic Cruelty,179
Uttar Pradesh,2014,Murder,179
Uttar Pradesh,2014,Sexual Harassment,179
Uttar Pradesh,2014,Simple Hurt,179
Uttar Pradesh,2014,Vehicle Theft,179
Uttar Pradesh,2014,Vehicle Theft,179
Uttar Pradesh,2014,Forced Marriage Kidnapping,178
Uttar Pradesh,2014,Murder,178
Uttar Pradesh,2014,Rash Driving,178
Uttar Pradesh,2014,Death by Negligence,177
Uttar Pradesh,2014,Kidnapping (Total),177
Uttar Pradesh,2014,Assault on Women,176
Uttar Pradesh,2014,Breach of Trust,176
Uttar Pradesh,2014,Rash Driving,176
Uttar Pradesh,2014,Sexual Harassment,176
Uttar Pradesh,2014,Assault on Women,175
Uttar Pradesh,2014,Cheating,175
Uttar Pradesh,2014,Death by Negligence,175
Uttar Pradesh,2014,Forced Marriage Kidnapping,175
Uttar Pradesh,2014,Negligent Driving Deaths,175
Uttar Pradesh,2014,Negligent Driving Deaths,175
Uttar Pradesh,2014,Death by Negligence,174
Uttar Pradesh,2014,Death by Negligence,174
Uttar Pradesh,2014,Death by Negligence,174
Uttar Pradesh,2014,Negligent Driving Deaths,174
Uttar Pradesh,2014,Negligent Driving Deaths,174
Uttar Pradesh,2014,Negligent Driving Deaths,174
Uttar Pradesh,2014,Other Riots,174
Uttar Pradesh,2014,Riots,174
Uttar Pradesh,2014,Other Assault on Women,173
Uttar Pradesh,2014,Death by Negligence,172
Uttar Pradesh,2014,Forced Marriage Kidnapping,172
Uttar Pradesh,2014,Kidnapping (Total),172
Uttar Pradesh,2014,Rash Driving,172
Uttar Pradesh,2014,Death by Negligence,171
Uttar Pradesh,2014,Grievous Hurt,171
Uttar Pradesh,2014,Murder,171
Uttar Pradesh,2014,Negligent Driving Deaths,171
Uttar Pradesh,2014,Simple Hurt,171
Uttar Pradesh,2014,Rash Driving,170
Uttar Pradesh,2014,Grievous Hurt,169
Uttar Pradesh,2014,Other Theft,169
Uttar Pradesh,2014,Simple Hurt,169
Uttar Pradesh,2014,Domestic Cruelty,168
Uttar Pradesh,2014,Assault on Women,167
Uttar Pradesh,2014,Death by Negligence,167
Uttar Pradesh,2014,Negligent Driving Deaths,167
Uttar Pradesh,2014,Other Riots,167
Uttar Pradesh,2014,Kidnapping (Total),166
Uttar Pradesh,2014,Murder,166
Uttar Pradesh,2014,Other Theft,166
Uttar Pradesh,2014,Assault on Women,165
Uttar Pradesh,2014,Forgery,165
Uttar Pradesh,2014,Grievous Hurt,165
Uttar Pradesh,2014,Simple Hurt,165
Uttar Pradesh,2014,Theft,165
Uttar Pradesh,2014,Vehicle Theft,165
Uttar Pradesh,2014,Forced Marriage Kidnapping,164
Uttar Pradesh,2014,Kidnapping (Total),164
Uttar Pradesh,2014,Sexual Harassment,164
Uttar Pradesh,2014,Assault on Women,163
Uttar Pradesh,2014,Other Theft,163
Uttar Pradesh,2014,Other Theft,163
Uttar Pradesh,2014,Trespass / Burglary,163
Uttar Pradesh,2014,Attempted Murder,162
Uttar Pradesh,2014,Attempted Murder,162
Uttar Pradesh,2014,Rash Driving,162
Uttar Pradesh,2014,Assault on Women,161
Uttar Pradesh,2014,Death by Negligence,161
Uttar Pradesh,2014,Forced Marriage Kidnapping,161
